bistro_name,score,content,category,like,comment
매튜 Matthew,5.0,"작년 11월에 처음 런치로 방문해서 너무 맛있게 식사한 프렌치 파인다이닝 매튜를 오늘은 디너로 방문했다.
매튜는 현재 대한민국 최고의 미슐랭 식당으로 꼽히는 밍글스(미슐랭 2스타, 아시아 Best  레스토랑 16위, 한국1위)의 헤드 쉐프를 지낸 화려한 경력의 이원석 쉐프가 핫하고 힙한 성수동에 작년 봄에 오픈한 곳이다.

작년에 처음 방문해 보고 여길 극찬했었는데, 이번에 재방문하려고 보니 예약이 벌써 쉽지가 않다. 토요일 예약은 몇주 동안 full book이고, 평일 예약들도 예사롭지 않다. 이제 성수동의 맛있고 유명한 핫플로 탄탄하게 자리를 잡은 느낌이다. 오늘도 물론 Bar 자리까지 모두 만석이었다. 👏👏⭐⭐

음식은 여전히 뛰어나고, 시그니처 메뉴외에는 꾸준히 변화를 주고 있었다.

아뮤즈로 나오는 생선회는 훈제삼치와 서대회,천혜향이 조화롭게 맛있었고, 갑오징어와 두릅튀김도 너무 신선하고 쫀득쫀득한 식감이 일품이었다.

따뜻하게 만든 비시스와즈 수프는 찐 전복슬라이스가 들어있는데, 밸런스가 좋은 맛이다. 비시스와즈는 프랑스에서 한여름에 우리나라 냉채처럼 내주는 차가운 수프인데, 겨울이라 따뜻하게 응용해서 나와서 더 맛있고 좋았다.

매튜의 시그니처인 단새우 요리는 역시 훌륭하다.
단새우와 썬드라이드 토마토,백다시마 등 각종 재료들이 감칠맛 나게 어울리는 멋진요리다. 👍👍💯💯

맛조개라 불리는 죽합요리는 신메뉴로 선보였는데,맛이 굉장히 좋았다. 크고 실한 죽합조개를 살짝 익히고, 아래쪽에 동죽조개들을 실하게 깔았다. 소스도 과하지 않고 절묘하게 절제되면서 어울렸다. 중간에 두점 올린 콜라비 피클이 맛의 균형을 기가 막히게 잡아준다. 역시 이원석 쉐프다운 멋진 요리다. 👍👍💯💯👏👏

오늘의 생선은 두껍고 실한 농어요리였다. 어란소스에
아브루가 캐비어를 뿌려 나왔는데, 소스의 맛을 잘 살려주는 역할을 했다.
농어도 부드럽게 잘 익혔고, 앤초비소스로 간을 해서 구운 섬초도 잘 어울려서 맛있게 먹었다.

메인은 시그니처인 메추리 구이와 양갈비를 각각 시켰는데.. 역시 너무 맛있다. 메추리는 지난번에 언급한대로 최정상급 요리고, 양갈비도 맛과 퀄리티가 매우 뛰어나다. 양갈비는 가지뇨끼와 함께 나왔는데, 둘의 조합이 아주 뛰어나다.👍👍💯💯😍😍

상큼한 골드키위 소르베 클렌저로 입가심하고 나면, 시그니처인 소고기 장조림 파스타가 나온다. 메추리알 노른자와 소스, 면을 함께 비벼서 먹으면 별미다. 부족한 탄수화물까지 채워준다 ^^

디저트는 흑메밀아이스크림과 메밀 밀푀유가 나온다. 메밀 아이스크림이 어떤 맛일지 상상이 안되겠지만, 직관적으로 아주 맛있다. 직접 먹어봐야 이해가 된다. ^^

블렌디드 호지차와 함께 프티푸 2가지가 나온다.
해이즐넛 누가와 말린금귤인데.. 호지차랑 잘 어울린다.

내 생일주간이라, 쵸코퐁당을 따로 서비스로 주셨는데,
이게 아주 정통으로 제대로 만든 진한 쵸코퐁당이다.
기념일이나 생일로 방문하시는 분들은 참조하시길 바란다",코스요리 ,2,0
온천집 스키야키,4.0,"들어가는 입구가 아주 운치있고 멋있었어요
코스를 선택했고
음식맛은 괜찮았어요 너무 짜지않았구요
양이 많은편은 아니었지만
배고플정도는 아니었어요
아이스크림은 맛있었고

근데 엄청 와 꼭또 오고싶다 정도는 아니지만
한번쯤 와볼만 한것같아요",샤브샤브 ,0,0
이속우화 구우몽,4.0,"점심 식사로는 기대이상입니다.
고기는 맛있네요. 솥밥 속의 버섯의 양념과 된장찌개 간이 달더라구요. 아쉬운 맛이였습니다.
나중엔 와인과 함께 하고 싶은 공간의 분위기와 고기맛입니다.",한우오마카세 ,1,0
몽중식,5.0,"너무 감동적인 2시간이었습니다.
영화의 스토리에 어울리는 음식과 페어링 고량주, 칵테일.
그리고 좋은 매너의 스텝들.
식사시간이 아니라 정말 영화한편 보는 것 같았어요.
음식들도 어쩜 그렇게 재료를 다양하게 사용하신건지 독특한 식감에 맛도 좋은 요리들 접하게되어 너무 만족스러운 식사였어요. 다음 테마는 제가 너무 좋아하는 영화 화양연화라 또 방문하려구요.",중식 ,0,0
Chai797 광화문점,3.8,"일정수 이상 인원 예약하면 돌상 무료대여해준다고 해서 가족끼리 돌잔치했어요. 가성비있게 하려는 의도에 잘 맞았네요.
장점- 돌상 및 돌잡이용품 무료대여. 위치 좋음. 창크고 밝음.
단점- 범보의자 없음. 음식이 딱히 맛있진않음(엄청 나쁘지도 않지만...)",중식 ,0,0
돈탐구소,4.8,"1. 샐러드: 상큼한 폰즈소스가 입맛을 돋구아 준다.
2. 유황갈비: 뼈가 정말정말 잘 발라짐. 살코기가 부드럽게 잘 익어 먹기 편함.
3. 돔베고기: 잡내 없이 야들야들 잘 익은 수육과 김치 양념, 손두부 등의 조합이 참 좋았음!
4. 붓카게 소면: 담백한 맛, 계란 노른자가 고소하면서 다소 느끼했음.
5. 수제버거: 오돌뼈 패티의 식감이 재밌음. 소스가 맛있었다.
6. 솥밥 & 된장찌개: 김치찌개와 된장찌개의 중간 정도의 맛. 밥양이 푸짐해서 마지막으로 포만감을 채워 줌.

- 인당 26,000원에 다양한 음식으로 대접받는 느낌을 받아 좋았다! 재방문 의사 100%",돼지고기구이 ,0,0
이속우화 구우몽,5.0,"최고의 맛,, 최고의 서비스,,, 진짜 왜 갓성비라고 하는지 알겠어요,, 맛은 원래 정말 좋을 거라고 생각하고 갔는데 설명해주시고 요리해주시는 직원 분도 친절하시고 가게가 전체적으로 차분한 분위기라 생일이나 기념일 같은 날 가기도 좋고 사실 한우 먹고싶으면 평소에 조금 더 낸다 하고 가도 정말 좋을 것 같아요 ㅠㅠ 너무 맛있고 행복한 식사였습니다! 좋은 서비스 제공해주셔서 감사해요! 또 예약 잡을 수 있다면 다음에 한 번 더 갈게요!! 오직 스타필드 하남,, 이속우화만을 위해,,",한우오마카세 ,1,0
키친오뮤,3.7,"좋아하는 유튜버영상에서 알게되어 방문했습니다.
전체적인 맛은 좋았으나
모듬회에서 각 종류별로 1점씩만 주시는건 너무 양이 적은듯 합니다.
전갱이+메쉬드포테이토+바게트 조합요리가 무척 기대되어 방문했는데 제가 먹은 메뉴에선 빠져서 아쉬웠어요.
조개찜도 맛있긴하나 푸짐한 비주얼에 비해 조개는 배부르지 않으니......
주류가 더 다양했음 합니다.
강원도 맥주도 있던데...
요즘 전통주 특이한것도 많더라구요(감자술, 오메기술 등등)
좀더 다양한 주류가 있었음 합니다.
잔사케 또는 도쿠리가 있음 좋을것같아요.
여행와서 회만 잔뜩 먹기 싫어서 방문한건데
맛있었지만 조금 아쉬워서 적어봅니다.
더 강원도 재료를 이용한 메뉴가 생기길 바래봅니다.
번창하세요~ 다음 방문을 기대하겠습니다.",코스요리 ,0,0
NUUY 뉴이,5.0,"발렌타인데이 기념으로 남편이랑 저녁에 방문했어요. 기대했던 뇨끼 너무 맛있었고, 초리조 감바스도 찐한 해산물 맛이 나서 좋았어요! 양이 살짝 부족해서 파스타 추가해서 먹었는데, 파스타면도 너무 맛있더라구요. 전체적으로 간은 조금 센 편인데, 저는 맛있게 먹었어요. 발렌타인데이라 스모어쿠키도 서비스로 주셨는데, 귀엽고 맛있었어요. 1인 1음료 필수이고, 남편은 와인 마셨고 저는 임산부라 논알콜 음료 시켰는데 블러드오렌지 병음료 맛있더라고요! 다음에 또 방문할 것 같아요.",와인 ,0,0
우정초밥,5.0,"오늘 먹고 바로쓰는 리뷰입니다!!
셰프님 목소리도 좋으시고 말투도 재밌으셔서 즐거웠어요!
셰프님이랑 매니저님 두분다 너무 친절하시구 분위기도 좋아요. 그리고 가장 중요한 음식! 어떻게 이 가격에 이 정도의 퀄리티가 가능한건지 모르겠지만…진짜 매일매일 가고싶을 정도에요. 얼마전에 더 비싼 오마카세도 다녀왔는데 여기가 훨~씬 더 맛있었어요. 스강신청 존버하다가 다음달에 무조건 또 올거에요!!! 부모님도 모시고 오고싶어요.",스시오마카세 ,0,0
돈탐구소,4.5,"양은 지이이인짜 많네요 ㅎㅎ 가성비 돈마카세 인정입니다! 다만 일찍 도착했는데, 대기 장소가 없어서 조금 아쉬웠습니다..! 고기는 부드러웠고, 후기에서 본 에피타이저가 다른 메뉴로 교체돼서 조금 아쉬웠어요!",돼지고기구이 ,0,0
광안리 세컨드실버,5.0,"대표메뉴인 쉬림프아보카도플레이트, 파슬리오일파스타 에다가 아이스아메리카노, 아이스바닐라라떼 마시고 왔어요.
먹어본 아보카도 중에 제일 후숙이 잘된듯!
부드럽고 맛이 훌륭했어요.
파슬리가 매우 넉넉하게 들어간 오일파스타도 향이 풍부하게 느껴져서 새로운 맛이었구요.
아직 신상 맛집이라 조용하니 전세낸 분위기에서 오붓하고 여유있게 브런치 잘 즐기고 왔네요.",브런치 ,0,0
스시야스다,5.0,"모든 코스가 만족스러웠습니다:) 재료가 신선하고, 한 피스의 스시 안 에서도 조화로운 맛의 조합이 잘 다가왔습니다. 셰프님께서 전반적인 식당의 분위기를 세심하게 조절하는 것도 인상적이었습니다. 잘 먹었습니다!",스시오마카세 ,0,0
스시초심,5.0,"흔치 않는 왼손잡이 쉐프님의 정말 맛있는 대접이었습니다. 아는만큼 보인다는 말처럼 음식 역시 알고 먹어야 맛있는데, 쉐프님께서 잘 설명해주셔서 십분 즐길 수 있었습니다. 감사합니다.",스시오마카세 ,2,0
스시코하루,4.8,엄마 생일 기념으로 런치 방문했어요! 일단 샛강역에서 너무 가깝고 딱 8명 들어가는 작은 식당인데 오히려 조용하고 아늑한 느낌이라 더 좋았습니다 음식은 말할것도 없이 맛있었구요 엄마가 너무 맛있게 드셔서 기분이 좋았어요ㅋㅋ 다음에 또 방문할께요!,스시오마카세 ,1,0
세이류,4.7,예전에 자주 가다가 예약 힘들어지고 런치 6만원으로 오르고나선 겨우 잡은 예약으로 첫 방문이었는데 예전만한 느낌이 아니라 살짝 실망하고 왔네요 ㅜ 안키모 양도 예전에 비해서 엄청 줄고 전체적으로 좀 더 손이 작아진 느낌?.. 그래도 맛은 있었지만 아쉬웠어요,스시오마카세 ,1,0
바위파스타바 한남,5.0,"음식, 와인, 분위기 어느하나 흠잡을데가 없어요!! 거기에 직원분들 친절함까지 더해지니 재방문하지 않을 이유가 없습니다:) 덕분에 내일 하루 더 힘내서 출근이 가능할꺼같습니다ෆ 맛있는 식사 감사해요 ◡̈",파스타 ,0,0
청담나인 NINE social,4.7,"분위기 인테리어 너무 좋아요 프라이빗하게 모임하거나 식사하기 딱이고요 괜찮은 이탈리아와인 가격도 좋아요.
룸차지 합리적이에요 많이 알려지면 큰일나겠어요ㅋ나만 알고 싶은 집",이탈리아음식 ,1,0
달리181 신림점,5.0,처음가봣늠데 음식 진짜 맛있어요!!!!! 매콤크림파스타랑 치킨필라프 시켰는데 담엔 뭐 먹을지 고민이에요!! 다맛잇을거같아서ㅠㅜ 샐러드는 캐치테이블에서 예약하고가서 서비스로 받았는데 샐러드도 왤케 맛있는지ㅜㅠ 재방문의사 10000퍼!!!!‘ 다만 일이 늦게끝나서 허겁지겁가느라..ㅜㅜㅠ 늦어서죄송해요 사장님ㅜㅠㅠ,파스타 ,0,0
온6.5,4.7,생일기념 너무 행복했던 식사였습니다! 특히..저 김치튀김 진짜맛있었어요🥹🥹 혜교언니 인스타보고 방문했습니다 ㅋㅋㅋㅋㅋ 분위기도 좋고 서비스까지 훌륭했어요,다이닝바 ,0,0
스웨덴피크닉 송리단길,5.0,"맛과 분위기는 말해봐야 입만 아플 정도로 만족스러웠습니다~!
추가로 친절한 서비스까지,, 다녀오면 기분이 저절로 좋아지는 가게에요! 생일이라고 준비해주신 미역국까지,,더 자주 방문하고 싶어지는 곳입니다ㅎㅎ",와인 ,0,0
우스페이스/Woo Space,5.0,오마카세라고 하면 보통 양이 적당하거나 좀 부족하다는 선입견이 있었는데 우스페이스에서 완전 든든히 잘 먹었습니다. 맛은 뭐 두말할거없이 아주 맛있었구요ㅎㅎ 특히 저희 테이블 담당해주신 박준수 셰프님이 부모님 눈높이에 맞추어 설명을 너무나도 깔끔하고 친절하게 잘 해주셔서 더욱 더 좋은 경험 할수있었네요. 부모님과의 행복한 추억 선물해주신 우스페이스와 박준수 셰프님께 감사드립니다!,한우오마카세 ,1,0
사토시,5.0,셰프님 친절하시고 맛도 양도 만족스럽고 처음 시작부터 끝까지 시종일관 서비스도 짱입니다. 디저트까지 갓벽한데 외않오세요…? 여러분 사토시 하세요… 전 조만간 디너도 가보려 합니다,스시오마카세 ,0,0
우직 경복궁점,5.0,"엄마 생신 저녁으로 방문했는데 모두가 만족한 식사였어요🥰 재료도 전부 신선하고 맛있게 먹는 팁도 친절히 알려주셔서 너무 잘먹고 왔어요!
우직을 제대로 즐기려면 메뉴는 무조건 A, 하이볼은 필수인것 같아요(오켄토션 추천🌟)",소고기구이 ,0,0
코르 파스타 바,5.0,"발렌타인을 맞아 방문했어요 ෆ
자세한 후기는 https://m.blog.naver.com/mirim4484/223016670639 요기 참고해주세용
뇨끼와 보테르가 그리고 트리파, 포카치아 주문했어요
한우양을 요리한 트리파는 전혀 질기지 않고 부드럽고 좋았어요
보테르가는 처음에 갈려올라간 어란 때문에 비릿한 향이 난다싶었지만 바로 어울려서 넘 좋더라구요!
뇨끼도 지금껏 먹어본 것 중에 식감이며 맛이며 1등이었어요.
모든 요리의 소스가 맛있어서 포카치아 두번이나 시켰어요 ㅎㅎ
기념일 날 방문하기 넘 좋을거같아요",파스타 ,1,0
이타닉가든,4.7,"급하게 예약을 해서 안쪽에 주방과 가까운 곳에 앉았거든요.
너무 이상해서 먼저 다녀와 본 친구에게도 물어봤거든요????? 친구가 갔을 땐 조용했다고 하더라고요.??? 그래서 헤드쉐프가 바뀌었나???? 생각까지 했어요.

뭐냐하면 주방 안쪽에서 얼마나 힘차게 소리를 치는지…(?) 식사에 방해 될 정도로 였어요. 직원분 부르는데 제소리가 묻혀요 😅 그 정도 였습니다.
마치 어린 아이 숨바꼭질 같은 너낌?
본인 눈을 가리면 상대가 못 보는 줄 알잖아요?

어느 곳에선 이렇게 조용하게 사부작 요리를 해낼 수 있나 팀웍 무엇인가 느끼는 곳이 있다면 여기는 아 단합이 목청으로 확인되는 곳인가 보다 였습니다.

또 하나 아쉬운 점은 요리에 대한 메뉴 카드 입니다.
요리의 이름이나 알아볼 수 있는 메뉴 리스트가 아닌 요리 중 임팩트 있는 재료에 대한 설명으로 프레젠테이션을 해주시는데 뿌옇게 안개낀 환상 속에서 식사하는 너낌 이랄까… 저만 그렇게 느끼는지는 모르겠지만요. 🥲

두 가지 빼고는 접객도 좋았고 인테리어 분위기 말할 것도 없고 세심한 요리는 아주 감사했습니다.",코스요리 ,1,0
치즈룸 안다즈,5.0,"원래 좋아하는 곳이라 기분 좋게 방문했는데 이럴줄은 몰랐어요… 정말 서비스도 맛도 너무너무너무 별다섯개 정말 모자랄정도로 최고였습니다! 특히 직원분들이 너무 센스있고 모든것이 물흐르듯이, 진심으로 응대해주시는게 느껴졌고, 추천해주신 메뉴도 너무 맛있었습니다. 따로 말씀도 안드렸는데 기념일이라고 디저트 메뉴까지 서비스로 주셔서 너무 감사했습니다. 특별한 식사를 할 수 있었어요!",이탈리아음식 ,0,0
